0.000000000000000000e+00,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.448275862068965903e-03,2.737150447923760409e-03,3.917782873062377463e-03,5.282437297056039559e-03,6.815809443120005029e-03,8.501435871830925056e-03,1.032209535945094805e-02,1.226019596011441830e-02,1.429813359373824713e-02,1.641861262628647317e-02,1.860492098850613160e-02,2.084115646866976923e-02,2.311240181291276258e-02,2.540485316462292101e-02,2.770590330970295126e-02,3.000417982141723866e-02,3.228957557932459616e-02,3.455318616198317649e-02,3.678730878498005785e-02,3.898536160488078051e-02,4.114181698921903080e-02,4.325211431278695035e-02,4.531258306500032113e-02,4.732035432755662269e-02,4.927327913828604550e-02,5.116983581925305113e-02,5.300905337607176443e-02,5.479045081580061205e-02,5.651395984450984650e-02,5.817986163932848537e-02,5.978873709590428603e-02,6.134141280750277092e-02,6.283891653323976645e-02,6.428243904191124902e-02,6.567330791178740967e-02,6.701293323426800452e-02,6.830281305982692508e-02,6.954448690618202089e-02,7.073952987316400876e-02,7.188952968635718699e-02,7.299609101006462875e-02,7.406078592967126062e-02,7.508518748449681535e-02,7.607083330822260459e-02,7.701923518487772957e-02,7.793186640901515749e-02,7.881016157870254779e-02,7.965551526741258825e-02,8.046926928595932171e-02,8.125273144823337568e-02,8.200715567994242006e-02,8.273375240182515022e-02,8.343368382505356173e-02,8.410807098962851114e-02,8.475798344868770706e-02,8.538445030452454509e-02,8.598845717453681980e-02,8.657094739052148546e-02,8.713282639206453017e-02,8.767494935389169575e-02,8.819814961676411547e-02,8.870321346562654030e-02,8.919089486800570177e-02,8.966191313571165999e-02,9.011695593864420262e-02,9.055667988833154824e-02
6.896551724137931806e-03,5.474360954855127422e-03,7.835648513540401788e-03,1.056498102355070759e-02,1.363174874499240019e-02,1.700302320734894262e-02,2.064435970450110430e-02,2.452057200074845775e-02,2.859644702936604485e-02,3.283739664437963779e-02,3.720998778317066019e-02,4.168241168047252115e-02,4.622483349207388154e-02,5.080963172083445556e-02,5.541159028505130563e-02,6.000797186832729224e-02,6.457852879910247479e-02,6.910547400872839308e-02,7.357338501647667228e-02,7.796909889814221395e-02,8.228155336008792509e-02,8.650163804465077488e-02,9.062198963909710858e-02,9.463688720456321646e-02,9.854202373162379569e-02,1.023343540123934775e-01,1.060119476279466760e-01,1.095738444588952448e-01,1.130199012007633702e-01,1.163506932265354343e-01,1.195673840743998045e-01,1.226716258965805939e-01,1.256654840917353355e-01,1.285513450624847509e-01,1.313318529361767739e-01,1.340098507122843008e-01,1.365883272366132384e-01,1.390703746607444280e-01,1.414591406831776921e-01,1.437578049773891309e-01,1.459695855191463776e-01,1.480976220546157684e-01,1.501450624994497829e-01,1.521149950918405935e-01,1.540104398918020201e-01,1.558343495832694992e-01,1.575895893896904765e-01,1.592789476161406426e-01,1.609051253528273884e-01,1.624707236216127726e-01,1.639782656442556885e-01,1.654301625295076239e-01,1.668287465463880459e-01,1.681762520699121577e-01,1.694747715706056979e-01,1.707265324309499011e-01,1.719333348118922689e-01,1.730971205784126166e-01,1.742196991483241919e-01,1.753027948271811687e-01,1.763480611490780559e-01,1.773570742000312173e-01,1.783313390130163156e-01,1.792723064612413431e-01,1.801813366438344277e-01,1.810597490172765334e-01
1.034482758620689814e-02,8.211691274773356974e-03,1.175367933263157458e-02,1.584773761228012307e-02,2.044794797149811910e-02,2.550491338363851390e-02,3.096696217162521469e-02,3.678130725171627202e-02,4.289513007429781449e-02,4.925652409350259053e-02,5.581534567068947850e-02,6.252386412050525699e-02,6.933730943767708876e-02,7.621425142455758028e-02,8.311684417562907601e-02,9.001096701162876468e-02,9.686623642309172277e-02,1.036559581914711092e-01,1.103569946650213018e-01,1.169495861848793838e-01,1.234171356029763050e-01,1.297459553893900164e-01,1.359250368748744497e-01,1.419457630360779765e-01,1.478016845517999278e-01,1.534882356316655538e-01,1.590025235797435654e-01,1.643431189091822953e-01,1.695098146313584742e-01,1.745034699100255215e-01,1.793258479947900941e-01,1.839794418841675661e-01,1.884673506487654637e-01,1.927931629617593567e-01,1.969608704290174428e-01,2.009747332686853960e-01,2.048392500686655737e-01,2.085590654583345249e-01,2.121389146696021910e-01,2.155835880551182915e-01,2.188978801286741993e-01,2.220865529111250569e-01,2.251543191249741616e-01,2.281058249949029226e-01,2.309455946189137299e-01,2.336780657734439937e-01,2.363075454229421613e-01,2.388382357728961458e-01,2.412741731579743920e-01,2.436192706505907191e-01,2.458773053554306476e-01,2.480519138056688777e-01,2.501465889828674571e-01,2.521647001107953368e-01,2.541094347851096669e-01,2.559839157766912732e-01,2.577910900571353525e-01,2.595337865161691515e-01,2.612147226303146996e-01,2.628364853232431630e-01,2.644015498591992253e-01,2.659122830285922112e-01,2.673709535480482957e-01,2.687797141049639849e-01,2.701406269742253619e-01,2.714556698141463720e-01
1.379310344827586361e-02,1.094920142935821260e-02,1.567195804855458716e-02,2.113081377890647233e-02,2.726453691569600407e-02,3.400725769254183545e-02,4.129007132011162234e-02,4.904258597947369624e-02,5.719435826039044601e-02,6.567617142379292283e-02,7.442113729046903603e-02,8.336561065177519603e-02,9.244986725897159918e-02,1.016186404004194577e-01,1.108214507441332708e-01,1.200127722705315453e-01,1.291520724484548355e-01,1.382037383759273652e-01,1.471369025041633083e-01,1.559251967943744710e-01,1.645464765472120783e-01,1.729824905156782389e-01,1.812185435250547871e-01,1.892431602272424962e-01,1.970477165636655426e-01,2.046261553843859715e-01,2.119746225106071968e-01,2.190912026107752208e-01,2.259756598040544295e-01,2.326291538886461063e-01,2.390540307837552558e-01,2.452536499869210074e-01,2.512321573196076296e-01,2.569943611497966796e-01,2.625455872157024806e-01,2.678915571984917809e-01,2.730382718500181660e-01,2.779919375205684995e-01,2.827589345931066367e-01,2.873456062992464366e-01,2.917583903287410130e-01,2.960036459609019510e-01,3.000876722251310524e-01,3.040166661870023490e-01,3.077966877751227570e-01,3.114336684433062774e-01,3.149333580962516699e-01,3.183013458555963293e-01,3.215430340951871968e-01,3.246636849187554685e-01,3.276682976570918226e-01,3.305617375983956330e-01,3.333486714695342856e-01,3.360335810134315038e-01,3.386207623778925702e-01,3.411143418684748907e-01,3.435182620776701112e-01,3.458363058990769900e-01,3.480720881991725690e-01,3.502290619027415008e-01,3.523105351179541267e-01,3.543196628226082945e-01,3.562594632978049458e-01,3.581328123498941918e-01,3.599424638439798763e-01,3.616910341905504866e-01
1.724137931034483082e-02,1.368694976827013535e-02,1.959056738568761696e-02,2.641431516188272322e-02,3.408164556789072819e-02,4.251020794222141325e-02,5.161385663734772283e-02,6.130458504501928169e-02,7.149431148015969462e-02,8.209650638527156430e-02,9.302752015017172471e-02,1.042077547646756558e-01,1.155625277933156336e-01,1.270227209707895932e-01,1.385251901535279884e-01,1.500129898615856494e-01,1.614354181573665614e-01,1.727479189988284092e-01,1.839118750333422758e-01,1.948942970330460323e-01,2.056674939925378365e-01,2.162086289454269450e-01,2.264993246403486371e-01,2.365252181586594837e-01,2.462755727931960625e-01,2.557427817225642053e-01,2.649220595072883655e-01,2.738110335322778699e-01,2.824094198259194943e-01,2.907186926158986107e-01,2.987418256017813634e-01,3.064830307847707380e-01,3.139475311468139518e-01,3.211413687680599316e-01,3.280712138656748378e-01,3.347442880776210772e-01,3.411680988016002614e-01,3.473504431764838363e-01,3.532992798847001126e-01,3.590226192192524923e-01,3.645285237628480557e-01,3.698249605841497090e-01,3.749198307193788438e-01,3.798208933403975363e-01,3.845357526698862660e-01,3.890718334986107418e-01,3.934363442074470529e-01,3.976362892770545221e-01,4.016784447486531628e-01,4.055693536417598333e-01,4.093153281686876532e-01,4.129224433731901733e-01,4.163965388854631300e-01,4.197432275118374578e-01,4.229678856969390499e-01,4.260756657091650523e-01,4.290715154386319230e-01,4.319601584378430781e-01,4.347461217709001624e-01,4.374337249132411176e-01,4.400270999169335617e-01,4.425301953135296062e-01,4.449467817185020491e-01,4.472804569605843827e-01,4.495346618564432517e-01,4.517126778917480712e-01
2.068965517241379629e-02,1.642500103143320830e-02,2.350958983249679807e-02,3.169834911889823220e-02,4.089940396289323821e-02,5.101391550638274819e-02,6.193848721747848007e-02,7.356748516487154887e-02,8.579518672369966514e-02,9.851770322820613268e-02,1.116346265402716892e-01,1.250503878465690222e-01,1.386753151228247993e-01,1.524264120806721468e-01,1.662278449224356691e-01,1.800112200365185655e-01,1.937156397812801745e-01,2.072875912622574313e-01,2.206806558913372018e-01,2.338552632943775578e-01,2.467781114698407718e-01,2.594217619626397742e-01,2.717641834738251938e-01,2.837881272326886473e-01,2.954806844109935104e-01,3.068327711327848983e-01,3.178386556846728439e-01,3.284955082985030472e-01,3.388030242404901360e-01,3.487630246766031950e-01,3.583791029651516857e-01,3.676563542750781455e-01,3.766010939303469640e-01,3.852206179929558716e-01,3.935230006864789964e-01,4.015168972479397635e-01,4.092114011436038257e-01,4.166159218529414954e-01,4.237400284219967617e-01,4.305934002491760837e-01,4.371857136133985300e-01,4.435265864182595386e-01,4.496255356131042547e-01,4.554919032704322079e-01,4.611348386781048414e-01,4.665632802967500936e-01,4.717859014256772787e-01,4.768111275717413222e-01,4.816471213940107798e-01,4.863017400549720648e-01,4.907825773771316569e-01,4.950969393567957177e-01,4.992518467605690513e-01,5.032540399349233473e-01,5.071099855639452647e-01,5.108258842366864005e-01,5.144076650890699876e-01,5.178610069829937546e-01,5.211913448693537010e-01,5.244038692721081363e-01,5.275035373525993609e-01,5.304950927894516166e-01,5.333830606274541086e-01,5.361717655471303079e-01,5.388653202104461970e-01,5.414676783599280396e-01
2.413793103448276176e-02,1.916341043139493591e-02,2.742910822841834392e-02,3.698302179499871056e-02,4.771794191327020929e-02,5.951853157945383860e-02,7.226413189554525829e-02,8.583146717939818537e-02,1.000971522957035814e-01,1.149399303682940576e-01,1.302426069070710124e-01,1.458936123485025937e-01,1.617882603309748757e-01,1.778296374556829762e-01,1.939291962984393825e-01,2.100070612271653925e-01,2.259921117297890025e-01,2.418218309310794789e-01,2.574420338379561635e-01,2.728064472537746199e-01,2.878762031058852422e-01,3.026192804438141981e-01,3.170099170509977360e-01,3.310280040840801186e-01,3.446584835698712768e-01,3.578907683474137902e-01,3.707182046953264587e-01,3.831375382900520932e-01,3.951484414337328999e-01,4.067530824863903050e-01,4.179557232222962382e-01,4.287623647558420070e-01,4.391804206395877319e-01,4.492185282794605161e-01,4.588860987411045866e-01,4.681933028172219902e-01,4.771508750934373988e-01,4.857697801029620122e-01,4.940612723683557861e-01,5.020366919315883969e-01,5.097073860806349277e-01,5.170846288241317534e-01,5.241795686697945378e-01,5.310031313832400679e-01,5.375660500586095791e-01,5.438787801389610710e-01,5.499514842401037606e-01,5.557940168870155739e-01,5.614159226102107825e-01,5.668264032205715397e-01,5.720343357688468799e-01,5.770482610177504190e-01,5.818763843356581367e-01,5.865266061132621278e-01,5.910064545655382418e-01,5.953231854687113245e-01,5.994837326064256233e-01,6.034947238955528093e-01,6.073625035706702313e-01,6.110931307725345762e-01,6.146924063851648690e-01,6.181658528980409351e-01,6.215187550827269147e-01,6.247561563578017951e-01,6.278828672051195436e-01,6.309034818891602336e-01
2.758620689655172722e-02,2.190223967620793036e-02,3.134920548058957313e-02,4.226844027535216902e-02,5.453739963079098918e-02,6.802420835406899902e-02,8.259095994435036725e-02,9.809671139322082012e-02,1.144003949199344089e-01,1.313633658582952224e-01,1.488516037700200467e-01,1.667375239406915233e-01,1.849013802981334109e-01,2.032323150974298942e-01,2.216290226931746654e-01,2.400001150233682379e-01,2.582642016398798424e-01,2.763497438008327145e-01,2.941947360719348037e-01,3.117462122801196722e-01,3.289596946165270208e-01,3.457985513709150860e-01,3.622333138716186673e-01,3.782409875509447628e-01,3.938043771919436109e-01,4.089114074548747535e-01,4.235545000053276832e-01,4.377299857091138668e-01,4.514375642127186894e-01,4.646797526077305340e-01,4.774615262270759386e-01,4.897898058429953072e-01,5.016731695111226186e-01,5.131214979468659010e-01,5.241457046207126380e-01,5.347575152444762336e-01,5.449691859350380696e-01,5.547934003841151762e-01,5.642430776804688852e-01,5.733312715042115926e-01,5.820709963413387422e-01,5.904752099410562893e-01,5.985567014017564302e-01,6.063280412733417224e-01,6.138015356541779433e-01,6.209891766480939435e-01,6.279026277048314064e-01,6.345531889897253475e-01,6.409518040913131376e-01,6.471090267173739141e-01,6.530350260133800377e-01,6.587395959706408011e-01,6.642321514432159013e-01,6.695216719453946919e-01,6.746168401665770809e-01,6.795259825649059282e-01,6.842569796720686659e-01,6.888174433128950724e-01,6.932146261746198190e-01,6.974554668769653576e-01,7.015465873105346528e-01,7.054943113631872986e-01,7.093046789335694102e-01,7.129834517714210840e-01,7.165361305097116551e-01,7.199679628793278496e-01
